Population evolutions


{'emptyWeight': 550, 'mergeableWeight': 900, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 74, 'montonicWeight': 769, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 914, 'montonicWeight': 820, 'totalValueWeight': 911}
{'emptyWeight': 655, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 708}
{'emptyWeight': 411, 'mergeableWeight': 406, 'montonicWeight': 347, 'totalValueWeight': 911}
{'emptyWeight': 898, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 655, 'mergeableWeight': 516, 'montonicWeight': 73, 'totalValueWeight': 911}
{'emptyWeight': 421, 'mergeableWeight': 242, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 737, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 625, 'mergeableWeight': 419, 'montonicWeight': 652, 'totalValueWeight': 531}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 227}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 625, 'mergeableWeight': 59, 'montonicWeight': 652, 'totalValueWeight': 919}
{'emptyWeight': 278, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 531}
{'emptyWeight': 531, 'mergeableWeight': 914, 'montonicWeight': 518, 'totalValueWeight': 537}
{'emptyWeight': 550, 'mergeableWeight': 74, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 655, 'mergeableWeight': 242, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 949, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 516, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 692}
{'emptyWeight': 149, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 369}
{'emptyWeight': 149, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 149, 'mergeableWeight': 903, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 942, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 516, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 241, 'totalValueWeight': 41}
{'emptyWeight': 330, 'mergeableWeight': 71, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 516, 'montonicWeight': 821, 'totalValueWeight': 793}
{'emptyWeight': 655, 'mergeableWeight': 220, 'montonicWeight': 347, 'totalValueWeight': 911}
